Invluokka,feaMed1,feaMed2,feaMed3,feaMed4,feaMed5,feaMed6,feaMed7,feaMed8,suoMod
242,42.0,139.0,245.0,129.0,161.0,147.0,0.0,17.0,0.0
242,42.0,138.0,244.0,130.0,160.0,147.0,0.0,16.0,0.0
242,43.0,142.0,244.0,132.0,160.0,148.5,0.0,19.5,0.0
241,42.0,138.0,244.0,132.0,158.5,146.0,0.0,19.5,0.0
241,45.0,133.0,244.0,131.0,151.0,143.0,0.0,11.0,0.0
241,45.0,132.0,243.0,130.0,148.0,143.0,0.0,9.0,0.0
242,46.0,139.0,244.0,129.0,159.0,148.0,0.0,16.0,0.0
241,46.0,132.0,243.0,129.0,149.0,144.0,0.0,10.0,0.0
242,44.0,148.0,244.0,133.0,164.0,157.0,0.0,24.0,0.0
242,43.0,150.0,243.0,133.0,164.0,155.0,0.0,25.0,0.0
241,46.0,133.0,244.0,128.0,150.0,147.0,0.0,12.0,0.0
241,47.0,133.0,242.0,129.0,149.0,148.0,0.0,11.0,0.0
241,45.0,133.0,242.0,129.0,152.0,150.0,0.0,11.0,0.0
241,45.0,136.0,244.0,130.0,155.0,147.0,0.0,16.0,0.0
241,47.0,133.0,244.0,129.0,151.0,146.0,0.0,12.0,0.0
241,45.0,135.0,244.0,130.0,151.0,146.0,0.0,13.0,0.0
242,44.0,144.0,245.0,131.0,161.0,147.0,0.0,18.0,0.0
242,42.0,141.0,245.0,129.0,159.0,149.0,19.0,15.0,0.0
242,41.0,146.0,245.0,131.0,160.0,152.0,26.0,16.0,0.0
242,41.0,149.5,245.0,133.0,164.0,157.0,40.5,17.5,0.0
323,41.0,153.0,241.0,136.0,163.0,173.0,0.0,21.0,1.0
333,26.0,136.0,244.0,135.0,144.0,147.0,0.0,20.0,1.0
323,52.0,156.0,241.0,135.0,164.5,169.0,0.0,24.0,1.0
323,48.0,162.0,242.0,136.0,169.0,174.0,0.0,24.0,1.0
333,44.0,158.0,241.5,137.0,169.5,177.0,0.0,27.5,1.0
263,66.0,150.0,240.0,129.0,167.0,154.0,0.0,29.0,0.0
263,68.0,149.0,240.0,128.0,167.0,152.0,0.0,30.0,0.0
262,50.0,131.0,243.0,128.0,154.0,146.5,0.0,15.5,0.0
241,43.0,142.0,245.0,132.0,159.0,141.0,44.0,22.0,0.0
323,40.0,150.0,242.0,136.0,163.0,161.0,0.0,26.0,1.0
252,45.0,168.0,244.0,139.0,172.0,161.0,81.0,40.0,0.0
251,44.0,167.5,243.0,138.0,172.0,162.5,71.0,27.0,0.0
333,26.0,127.0,245.0,135.0,149.0,136.0,0.0,25.0,1.0
333,34.0,139.0,242.0,132.0,154.0,152.0,0.0,17.0,1.0
321,42.0,153.0,239.0,136.0,161.0,179.0,0.0,24.0,1.0
333,29.0,143.0,241.0,133.0,151.0,158.0,0.0,21.0,1.0
323,41.0,147.0,242.0,138.0,161.0,160.0,0.0,25.0,1.0
323,41.0,147.0,243.0,137.0,162.0,156.0,0.0,27.0,1.0
323,38.0,146.0,243.0,137.0,161.0,156.0,1.0,29.0,1.0
321,38.0,141.0,244.0,138.0,157.0,155.0,0.0,26.0,1.0
321,45.0,146.0,243.0,135.0,157.0,158.0,5.0,25.0,1.0
321,43.0,146.0,245.0,136.0,161.0,154.0,0.0,24.0,1.0
321,46.0,156.0,240.0,135.5,163.5,169.0,0.0,22.0,1.0
241,45.0,139.0,245.0,132.0,158.0,143.0,44.0,15.0,0.0
333,40.0,140.0,242.0,135.0,160.0,155.0,0.0,29.0,1.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,42.0,144.0,244.5,132.0,155.0,150.0,33.5,15.5,0.0
241,44.0,146.0,244.5,132.0,157.0,144.0,20.0,17.0,0.0
241,44.0,144.5,244.0,132.0,155.5,143.0,17.5,18.0,0.0
241,44.5,145.5,244.0,133.0,157.5,145.0,17.0,18.5,0.0
241,45.0,147.0,244.0,133.0,159.0,147.0,17.0,20.0,0.0
241,44.0,146.0,244.0,131.0,159.0,149.0,16.0,19.0,0.0
241,44.0,150.0,244.0,131.0,160.0,148.5,12.0,20.0,0.0
242,45.0,154.5,244.0,131.5,163.0,153.0,13.5,22.0,0.0
241,46.0,155.0,244.0,132.0,163.0,153.0,15.0,22.0,0.0
241,45.0,147.0,243.0,130.0,157.0,145.0,6.5,18.0,0.0
241,46.0,142.0,243.0,131.0,155.0,142.0,8.0,18.0,0.0
241,45.0,139.0,243.0,131.0,153.0,140.0,5.0,17.0,0.0
241,46.0,140.0,243.0,132.0,152.0,139.0,5.0,18.0,0.0
241,45.0,139.0,243.0,131.0,150.0,141.0,10.0,16.0,0.0
241,44.0,138.5,243.5,130.5,151.0,139.0,4.0,14.0,0.0
241,44.0,138.0,243.0,131.0,151.0,139.0,5.0,14.0,0.0
241,44.0,123.0,241.0,136.0,137.0,128.0,4.0,9.0,0.0
241,44.0,123.0,241.0,137.0,139.0,126.0,3.0,13.0,0.0
241,45.0,139.0,243.0,135.0,156.0,136.0,15.5,21.0,0.0
241,44.0,144.0,244.0,132.0,157.0,141.0,8.0,18.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,49.0,172.0,244.0,140.0,176.0,171.0,0.0,24.0,0.0
242,45.0,173.0,244.0,140.0,176.0,171.5,0.0,28.5,0.0
241,51.0,152.0,244.0,133.0,164.0,161.0,0.0,21.0,0.0
242,49.0,159.0,244.0,135.0,168.0,159.0,0.0,32.0,0.0
242,44.0,156.0,244.0,134.0,170.0,158.0,0.0,21.0,0.0
232,57.0,137.0,238.0,131.0,147.0,150.0,0.0,12.0,0.0
232,60.0,133.0,234.0,130.5,140.5,148.0,0.0,8.0,0.0
242,45.0,162.0,245.0,138.0,174.0,158.0,0.0,23.0,0.0
242,46.0,167.0,245.0,138.0,176.0,160.5,0.0,23.0,0.0
242,44.0,164.0,245.0,138.0,175.0,163.0,0.0,21.0,0.0
241,46.0,145.0,245.0,132.0,164.0,151.0,0.0,20.0,0.0
242,48.0,148.0,244.0,133.0,160.5,145.5,0.0,19.0,0.0
232,48.0,135.0,241.0,132.0,147.0,137.0,0.0,10.0,0.0
242,47.0,161.0,242.0,134.0,163.0,162.0,37.0,25.0,0.0
232,45.0,143.0,243.0,133.0,151.0,148.0,29.0,19.0,0.0
232,46.0,136.5,243.0,130.0,149.0,141.0,23.5,15.0,0.0
242,49.0,159.0,243.0,131.0,163.0,170.0,3.0,15.0,0.0
242,53.0,174.0,242.0,138.0,170.0,177.0,41.0,20.0,0.0
242,56.0,167.0,243.0,137.0,167.0,161.0,96.0,22.0,0.0
241,48.0,147.0,242.0,128.0,159.0,154.0,23.0,14.0,0.0
232,46.0,135.5,242.0,127.0,147.5,142.0,0.5,8.5,0.0
232,50.0,130.0,239.0,127.0,142.0,138.0,0.0,10.0,0.0
232,48.0,132.5,241.0,129.0,142.0,134.5,0.0,7.5,0.0
242,45.0,153.0,244.0,136.0,166.0,163.0,41.0,33.0,1.0
322,39.0,139.0,245.0,131.0,158.0,147.0,0.0,25.0,1.0
321,43.0,150.0,245.0,132.0,160.0,155.0,2.0,22.0,0.0
241,48.0,139.0,242.0,130.0,149.0,147.0,0.0,12.0,0.0
232,49.0,136.0,241.0,128.0,150.0,145.0,0.0,16.0,0.0
241,51.0,134.0,240.0,129.0,141.0,142.0,0.0,11.5,0.0
232,46.0,129.5,241.5,127.5,142.5,132.0,0.0,9.0,0.0
263,47.0,149.0,244.0,132.0,159.0,151.0,3.5,23.5,1.0
241,49.0,137.0,241.0,129.0,146.0,146.5,0.0,9.5,0.0
232,49.0,133.0,240.0,130.0,143.0,142.0,1.0,11.0,0.0
241,46.0,136.0,242.0,127.0,149.0,139.0,0.0,10.0,0.0
232,47.0,144.5,243.0,127.5,157.5,144.0,0.0,16.0,0.0
232,47.0,127.0,241.0,133.0,142.0,135.0,5.0,12.0,0.0
232,49.0,137.0,240.0,133.0,147.5,145.5,11.0,12.0,0.0
251,54.0,178.0,243.0,140.5,176.5,166.0,43.5,40.5,0.0
333,56.0,185.0,243.0,143.0,176.0,166.0,28.0,39.0,1.0
312,47.0,157.0,241.0,134.0,165.0,163.0,17.0,32.0,1.0
242,47.0,153.5,244.0,129.0,165.0,157.5,25.5,16.0,0.0
241,47.0,154.0,244.0,131.0,164.0,155.0,0.0,18.0,0.0
241,48.0,154.0,244.0,131.0,165.0,155.0,0.0,18.0,0.0
241,48.0,152.0,244.0,129.0,164.0,155.5,0.0,17.0,0.0
242,52.0,155.0,245.0,136.0,165.0,153.0,2.0,19.0,1.0
312,46.0,150.0,243.5,135.0,164.5,163.5,36.5,31.0,0.0
241,49.0,133.0,243.0,130.0,149.0,135.0,0.0,10.0,0.0
241,42.0,128.0,243.5,134.0,145.0,130.0,21.5,12.5,0.0
333,30.0,146.0,243.0,131.0,158.0,146.0,0.0,27.0,1.0
251,43.0,158.0,244.0,137.0,167.0,148.0,69.0,31.0,0.0
242,43.0,138.0,245.0,133.0,153.0,135.0,33.0,16.0,0.0
430,11.0,141.0,243.0,131.0,130.0,128.0,0.0,1.0,0.0
242,51.0,153.0,242.0,131.0,160.0,157.0,0.0,15.0,0.0
321,46.0,152.0,242.0,131.0,161.0,154.0,1.0,23.0,0.0
241,44.0,139.0,244.5,129.5,151.0,143.0,24.5,15.5,0.0
333,39.5,148.5,240.0,135.0,156.0,162.5,0.0,26.0,1.0
241,47.0,131.0,245.0,138.0,152.0,133.0,26.0,15.0,0.0
241,45.0,134.0,245.0,133.0,151.0,134.0,27.0,15.0,0.0
241,46.0,137.0,245.5,132.5,154.0,136.0,24.5,16.5,0.0
321,46.0,152.0,242.0,135.0,161.0,161.0,5.0,27.0,1.0
241,51.0,151.0,242.0,132.0,159.0,157.0,0.0,13.0,0.0
241,49.0,150.0,243.0,134.0,162.0,155.0,15.0,16.0,0.0
242,36.0,158.0,244.0,134.0,163.0,168.0,79.0,15.0,0.0
242,36.0,161.0,243.0,136.0,166.0,169.5,67.0,19.0,0.0
242,34.0,148.0,243.0,131.0,159.0,158.0,74.0,13.0,0.0
232,31.0,141.0,242.0,132.0,147.5,149.0,81.0,8.5,0.0
241,32.0,150.0,243.0,134.0,156.0,160.0,103.0,17.0,0.0
232,36.0,136.5,242.0,132.5,145.5,144.5,95.5,12.5,0.0
232,33.0,136.5,243.0,134.5,145.5,144.0,107.0,12.5,0.0
104,36.0,110.0,244.0,149.0,127.0,126.0,15.0,3.0,0.0
241,34.0,143.0,243.0,132.0,153.0,150.0,125.0,13.0,0.0
232,35.0,141.5,242.0,136.0,149.0,151.5,83.0,8.0,0.0
232,34.0,135.0,242.0,137.0,143.0,145.0,87.0,6.0,0.0
232,35.0,134.0,242.0,135.0,142.0,142.0,82.0,7.0,0.0
232,32.0,138.5,243.0,135.0,145.0,147.0,123.0,6.0,0.0
242,35.0,141.0,242.0,135.0,150.0,160.0,94.0,10.0,0.0
232,29.5,146.0,243.0,135.0,150.0,156.5,90.0,9.5,0.0
241,32.0,147.0,241.0,135.0,150.0,161.0,100.0,6.0,0.0
242,36.5,139.0,241.0,132.0,146.0,147.0,79.0,10.0,0.0
241,28.0,148.0,242.0,133.0,151.0,170.0,95.5,8.0,0.0
241,29.0,147.5,242.0,134.0,153.0,164.0,107.5,10.0,0.0
430,3.0,145.0,239.0,135.0,106.0,190.0,0.0,1.0,0.0
242,31.0,148.0,243.0,134.0,154.0,156.0,72.0,17.0,1.0
241,31.0,146.0,243.0,133.0,152.0,155.0,130.0,10.0,0.0
232,32.5,140.0,242.0,132.0,147.0,149.5,107.0,12.5,0.0
242,35.0,151.0,243.0,133.0,156.0,162.0,101.0,11.0,1.0
241,31.0,145.5,244.0,135.0,153.5,155.0,105.5,10.0,0.0
241,33.0,142.0,243.0,133.0,153.0,145.0,101.0,13.0,0.0
232,36.0,127.0,242.0,135.0,137.0,136.0,70.0,8.0,0.0
232,36.0,141.0,243.0,133.0,151.0,148.0,105.0,12.0,0.0
242,36.0,157.0,244.0,139.0,162.0,168.0,107.0,21.0,1.0
232,32.0,144.0,240.0,133.0,148.0,159.0,69.0,9.0,0.0
242,33.0,150.0,242.0,134.0,155.0,163.0,84.0,11.0,1.0
430,2.5,145.0,241.0,135.0,91.5,183.0,0.0,1.0,0.0
241,35.0,139.0,243.0,140.0,149.5,149.0,68.0,8.0,0.0
241,29.0,148.0,243.0,135.0,151.0,162.0,80.0,9.0,0.0
430,2.5,145.5,239.5,136.5,105.0,220.5,0.0,1.0,0.0
241,32.5,148.0,242.0,133.0,152.5,163.0,74.0,14.0,0.0
241,31.0,146.0,242.0,133.0,151.0,160.0,81.0,9.0,0.0
242,29.0,152.0,243.0,133.0,156.0,163.0,70.0,18.0,1.0
321,33.0,147.0,243.0,133.0,153.0,162.0,61.0,16.0,1.0
263,34.0,160.0,240.0,137.0,160.0,187.0,24.0,19.0,1.0
241,35.0,114.0,240.0,147.0,124.0,123.0,7.0,6.0,0.0
101,40.0,108.0,240.0,145.0,125.0,117.0,9.0,12.0,0.0
242,43.0,169.0,243.0,141.0,170.0,174.0,74.0,28.0,0.0
321,38.0,154.0,242.0,134.0,158.0,170.0,75.0,14.0,1.0
104,33.0,133.0,242.0,137.0,137.0,143.0,61.0,11.0,0.0
104,33.0,131.0,242.0,138.0,137.0,142.0,75.0,8.0,0.0
232,34.0,132.0,242.0,139.0,136.0,147.0,74.0,7.0,0.0
232,34.0,129.0,242.0,140.0,136.0,143.0,65.0,5.0,0.0
232,34.0,130.5,242.0,139.0,137.0,141.5,68.0,6.0,0.0
242,31.0,147.0,243.0,135.0,155.0,152.0,87.0,13.0,0.0
232,32.0,137.5,241.0,137.0,140.0,147.0,68.0,6.5,0.0
241,29.0,147.0,242.0,135.5,148.0,163.5,96.0,13.5,0.0
430,13.5,140.0,242.0,132.0,119.5,119.0,0.0,1.0,0.0
101,43.0,113.5,241.0,145.0,130.0,122.0,31.0,4.0,0.0
241,30.5,149.5,243.0,134.0,151.0,164.0,82.0,6.0,0.0
241,30.0,147.0,242.0,132.0,152.0,161.0,88.0,12.0,0.0
241,35.0,146.0,242.0,133.0,149.5,156.0,105.0,7.0,0.0
241,34.0,142.0,242.0,132.5,147.5,157.0,111.0,7.0,0.0
241,36.5,146.0,241.5,134.0,149.0,165.0,91.0,6.0,0.0
241,32.5,141.0,243.0,134.5,145.0,147.5,94.5,9.5,0.0
232,26.0,141.0,240.0,135.0,143.0,159.0,75.0,11.0,0.0
321,38.0,132.0,242.0,134.0,143.0,140.0,66.0,9.0,0.0
241,36.0,138.0,242.0,133.0,144.0,144.0,49.0,9.0,0.0
241,36.5,134.0,242.0,133.0,142.0,144.5,84.5,7.5,0.0
241,35.0,139.0,242.0,132.0,147.0,151.0,79.0,7.0,0.0
241,33.0,139.0,243.0,133.0,144.0,149.5,77.5,6.0,0.0
241,31.0,144.0,242.0,132.0,147.0,161.0,99.0,7.0,0.0
262,54.0,152.0,243.0,129.0,164.0,157.0,0.0,19.0,0.0
424,21.0,143.0,238.0,125.0,121.0,142.0,0.0,1.0,0.0
241,32.0,139.0,242.0,132.0,145.0,151.0,83.0,6.0,0.0
241,30.0,146.0,243.0,133.0,148.0,157.0,92.5,9.0,0.0
242,40.0,154.0,244.0,135.0,161.0,160.5,80.5,22.0,0.0
242,39.5,151.0,241.0,134.0,158.5,156.0,76.0,17.0,0.0
242,36.0,157.0,241.0,134.0,159.0,176.5,67.0,28.0,0.0
242,34.0,156.5,242.0,135.5,161.0,166.0,67.5,20.0,0.0
241,31.5,151.0,243.0,134.5,158.0,159.5,97.0,17.5,0.0
241,37.0,148.0,240.0,131.0,153.0,153.0,79.0,11.0,0.0
241,31.0,148.0,243.0,135.0,154.0,167.0,92.0,13.0,0.0
241,32.0,147.0,243.0,135.0,150.0,160.0,80.0,11.0,0.0
241,31.0,144.5,242.0,135.0,149.0,157.0,98.0,9.0,0.0
430,4.0,146.0,240.0,134.0,107.0,204.0,0.0,1.0,0.0
430,2.0,147.0,241.0,136.0,110.0,196.0,0.0,1.0,0.0
430,3.0,147.0,242.0,135.0,99.0,178.0,0.0,1.0,0.0
430,2.0,146.5,240.0,134.5,110.5,197.0,0.0,1.0,0.0
430,3.0,146.0,240.0,134.0,115.0,197.5,0.0,1.0,0.0
242,41.0,161.0,243.0,133.0,168.0,168.0,54.0,23.0,0.0
242,40.0,159.0,243.0,131.0,166.0,165.0,55.0,29.0,0.0
321,39.0,153.5,242.0,136.0,159.0,163.5,7.0,24.5,1.0
242,41.0,162.0,243.0,136.0,166.0,166.0,79.0,23.0,0.0
242,37.0,157.0,242.0,133.0,164.5,165.5,56.0,19.0,0.0
242,46.0,165.0,242.0,132.0,161.0,166.0,14.0,21.0,0.0
331,46.0,160.0,241.0,132.0,163.0,165.0,0.0,25.0,1.0
321,44.5,162.0,241.0,135.0,166.5,166.0,1.5,32.5,1.0
321,53.0,165.0,241.0,133.0,169.0,164.0,32.0,25.0,0.0
242,46.5,153.5,243.0,128.0,161.0,153.5,36.0,18.0,0.0
232,46.0,132.0,241.0,129.0,145.0,140.0,4.0,11.0,0.0
242,40.0,150.0,243.0,129.0,163.0,156.0,41.0,13.0,0.0
251,45.0,168.5,242.0,134.0,174.0,169.5,68.5,24.5,0.0
430,4.0,146.0,242.0,134.0,127.0,169.0,0.0,1.0,0.0
263,51.0,166.0,241.0,133.0,170.0,164.0,37.0,17.0,0.0
242,49.0,148.0,243.0,135.0,161.0,152.0,2.0,24.0,0.0
242,49.0,141.0,242.0,127.0,161.0,150.0,26.0,26.0,0.0
232,48.0,133.0,243.0,128.0,147.5,139.0,0.0,14.0,0.0
321,48.0,144.0,243.0,128.0,157.0,142.0,0.0,20.0,1.0
321,32.0,120.0,247.5,134.0,148.0,130.0,1.0,14.0,0.0
321,35.0,131.5,245.5,128.5,151.0,134.0,1.0,14.0,0.0
232,47.0,132.0,242.0,128.0,150.0,133.0,0.0,16.5,0.0
241,47.0,140.0,244.0,129.0,157.0,140.0,1.0,14.0,0.0
263,50.0,133.0,244.0,128.0,161.0,147.0,8.0,22.0,0.0
333,22.0,140.0,243.0,134.0,138.0,129.0,0.0,14.0,1.0
334,30.0,139.5,242.0,132.0,139.0,147.5,0.0,23.0,0.0
241,46.0,134.0,244.0,131.0,149.0,135.0,2.0,17.0,0.0
321,44.0,150.0,243.0,131.0,160.0,157.0,3.0,27.0,0.0
251,44.0,163.0,242.0,144.0,167.0,164.0,89.0,43.0,0.0
251,46.0,169.0,244.0,140.0,170.0,167.0,78.0,42.0,0.0
251,43.0,164.0,244.0,140.0,167.0,160.0,74.0,42.0,0.0
242,43.0,146.0,243.0,132.0,159.0,144.0,0.0,36.0,0.0
251,44.0,162.5,244.0,139.5,169.0,162.0,85.5,40.5,0.0
251,44.0,162.5,244.0,139.5,169.0,162.0,85.5,40.5,0.0
251,44.0,162.0,244.0,136.0,167.0,158.0,70.0,30.0,0.0
241,43.0,136.0,243.0,127.0,154.5,139.0,28.0,18.0,0.0
242,50.0,159.0,242.0,129.0,167.0,165.0,43.0,32.0,0.0
251,47.0,166.0,243.0,133.0,172.0,165.0,85.0,38.0,0.0
242,52.0,160.0,243.0,129.0,165.5,162.0,51.0,27.0,0.0
242,47.0,153.0,243.0,130.0,162.0,161.0,23.0,20.0,0.0
321,48.0,161.0,242.0,134.0,164.0,161.0,0.0,27.0,1.0
321,44.0,147.0,243.0,130.0,158.0,152.0,0.5,23.0,0.0
242,41.0,152.0,242.0,131.0,159.0,159.0,47.0,23.0,0.0
251,50.0,157.0,243.0,130.0,163.0,156.0,70.0,23.0,0.0
251,47.5,150.5,242.0,127.0,158.0,149.0,59.5,20.0,0.0
430,7.0,142.0,240.0,128.0,99.0,148.0,0.0,1.0,0.0
430,4.0,143.0,238.0,132.0,103.0,181.0,0.0,1.0,0.0
252,44.0,168.0,244.0,139.0,169.0,153.0,76.0,36.0,0.0
323,40.0,156.0,240.0,131.0,154.0,151.0,1.0,18.0,1.0
252,34.0,168.5,242.0,140.5,168.0,178.0,94.5,35.0,0.0
263,50.0,178.0,240.0,139.0,174.0,175.0,93.0,35.0,0.0
242,46.0,158.0,242.0,132.0,162.0,158.5,54.0,23.0,0.0
242,40.0,150.0,243.0,132.0,159.0,144.0,41.0,22.0,0.0
242,46.0,164.0,243.0,134.0,162.0,154.0,70.0,29.0,0.0
232,47.0,133.0,244.0,130.0,148.0,136.0,0.0,13.0,0.0
312,45.0,183.0,243.0,144.0,178.0,183.0,103.0,34.0,0.0
252,45.0,185.0,243.0,146.0,178.0,182.0,133.0,24.0,0.0
252,48.0,187.5,243.0,147.0,180.0,190.0,134.5,31.0,0.0
263,42.0,178.0,243.0,142.0,178.0,186.0,158.0,37.0,0.0
242,45.0,178.0,244.0,141.0,176.0,182.5,124.0,20.5,0.0
313,47.0,172.0,241.0,137.0,172.0,176.0,36.0,34.0,0.0
242,45.5,167.5,242.5,137.0,171.0,176.0,73.0,25.0,0.0
242,43.0,163.0,242.5,135.5,168.0,171.0,62.0,20.0,0.0
242,40.0,137.0,246.0,130.0,156.0,149.0,35.0,13.0,0.0
242,40.5,161.0,244.0,135.0,168.5,167.5,50.5,18.0,0.0
241,38.0,145.5,245.0,132.0,160.5,150.0,36.0,18.5,0.0
242,37.0,139.0,245.0,127.0,157.0,141.0,0.0,16.0,0.0
242,37.0,138.0,245.0,128.0,157.0,138.0,0.0,18.0,0.0
241,39.0,134.0,245.0,129.0,153.5,138.5,0.0,17.0,0.0
241,41.0,130.0,244.0,132.0,144.0,131.0,0.0,12.0,0.0
242,44.0,143.0,245.0,131.0,156.0,150.0,46.0,19.0,0.0
262,53.0,169.5,242.0,137.5,167.0,173.5,76.5,30.5,0.0
252,50.0,189.0,244.0,146.0,179.0,187.0,165.0,24.0,0.0
263,43.0,181.0,243.0,145.0,177.0,188.0,127.0,37.0,0.0
251,44.0,180.0,243.0,143.0,177.0,191.0,122.0,33.0,0.0
252,43.0,180.0,243.0,143.0,179.0,192.0,133.0,30.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,32.0,141.0,243.0,134.0,153.0,150.0,0.0,22.0,1.0
333,40.0,142.0,242.0,132.0,156.0,148.0,0.0,27.0,1.0
333,35.0,139.0,243.0,134.0,159.0,150.0,0.0,28.0,1.0
332,36.0,133.0,244.0,133.0,150.5,139.0,0.0,22.0,1.0
333,35.5,140.5,244.0,137.0,154.0,133.0,0.5,31.0,1.0
333,28.0,131.0,245.0,136.0,147.0,132.0,0.0,23.0,1.0
321,61.0,181.0,240.0,134.0,176.0,182.0,0.0,20.0,1.0
252,59.0,188.0,241.0,146.0,176.0,170.0,78.0,40.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,43.0,158.0,244.0,133.0,167.0,165.0,52.0,19.0,0.0
333,35.0,137.0,244.0,134.0,154.0,140.0,0.0,29.0,1.0
333,30.0,131.0,245.0,135.0,140.0,123.0,0.0,22.0,1.0
333,30.0,130.0,244.0,136.0,144.0,129.0,0.0,20.5,1.0
242,42.0,156.0,244.0,133.5,166.0,160.5,37.5,20.0,0.0
241,45.0,112.0,242.0,143.0,136.0,122.0,2.0,8.0,0.0
242,44.0,149.0,245.0,133.0,164.5,156.0,48.5,21.0,0.0
232,45.0,120.0,243.0,133.0,143.0,132.0,0.0,7.0,0.0
333,28.0,127.0,245.0,136.0,139.0,120.0,0.0,19.0,1.0
323,44.0,153.0,241.0,135.0,163.0,162.0,0.0,26.0,1.0
242,44.0,149.0,245.0,132.5,164.0,156.0,47.5,21.5,0.0
242,47.0,159.0,244.0,135.0,168.0,162.0,46.0,23.0,0.0
323,27.5,152.0,239.0,133.0,151.0,178.0,2.5,19.0,1.0
232,47.0,133.0,244.0,130.0,148.0,136.0,0.0,13.0,0.0
232,44.0,129.0,244.0,133.0,148.0,138.0,29.0,8.0,0.0
313,47.0,180.0,242.0,139.0,176.0,176.0,89.0,39.0,0.0
101,47.0,149.0,240.0,139.0,159.0,155.0,41.0,23.0,0.0
241,44.0,141.0,244.0,133.0,158.0,147.0,45.0,16.0,0.0
241,52.0,131.0,240.0,138.0,151.0,141.0,0.0,10.0,0.0
251,47.5,177.5,242.0,140.0,176.0,179.0,89.0,29.0,0.0
251,49.0,181.0,242.0,142.0,178.0,180.0,102.0,34.0,0.0
323,44.0,147.0,243.0,131.0,163.5,156.0,2.5,22.5,1.0
323,38.0,139.5,245.0,134.5,156.5,143.0,3.5,27.5,1.0
241,46.0,129.0,242.0,131.0,145.0,136.0,0.0,9.0,0.0
241,45.0,131.0,242.0,132.0,146.0,134.0,0.0,7.0,0.0
241,49.0,126.0,240.0,135.0,142.0,134.0,0.0,9.0,0.0
251,48.0,170.5,242.0,139.0,173.0,171.5,71.5,38.0,0.0
241,46.0,130.0,243.0,129.0,150.0,144.0,6.0,10.0,0.0
323,55.0,171.0,240.0,132.0,169.0,170.0,1.0,22.0,0.0
323,55.0,171.0,240.0,132.0,169.0,170.0,1.0,22.0,0.0
323,55.0,171.0,240.0,132.0,169.0,170.0,1.0,22.0,0.0
241,47.0,134.0,245.0,132.0,154.0,141.0,35.5,15.0,0.0
241,48.0,137.5,245.0,131.0,156.0,142.0,29.5,18.0,0.0
241,46.5,148.5,245.0,133.0,164.5,151.0,38.0,23.0,0.0
252,51.0,179.0,242.0,139.0,176.0,177.0,78.0,29.0,0.0
252,50.0,189.0,242.0,147.0,181.0,183.0,118.0,41.0,0.0
242,46.0,144.0,244.0,128.0,159.0,146.0,1.0,18.0,0.0
321,51.0,143.0,243.0,128.0,162.0,164.0,0.0,21.0,1.0
430,5.0,142.0,239.0,130.0,99.0,152.0,0.0,1.0,0.0
430,5.0,141.0,239.0,133.0,99.0,170.0,0.0,1.0,0.0
241,52.0,127.5,237.0,137.5,144.5,140.0,0.0,9.5,0.0
241,45.0,142.0,244.0,131.0,156.0,144.0,16.0,15.0,0.0
241,45.0,136.0,243.0,133.0,148.5,138.5,11.0,12.0,0.0
430,4.5,142.0,241.0,132.0,99.0,156.5,0.0,1.0,0.0
242,47.0,165.0,243.0,133.5,169.5,169.0,3.5,36.5,0.0
241,41.0,143.0,243.0,134.0,155.0,152.0,30.0,26.0,0.0
220,82.0,89.0,218.0,155.0,126.0,143.0,0.0,9.0,0.0
430,4.0,145.0,239.0,131.0,91.0,196.0,0.0,1.0,0.0
430,22.0,143.0,240.0,132.0,141.0,173.0,0.0,1.0,0.0
242,45.0,162.5,244.0,134.0,171.0,169.0,51.5,26.0,0.0
242,45.0,154.0,244.0,133.0,169.0,163.0,41.0,24.0,0.0
430,4.0,146.0,241.0,134.0,93.0,187.0,0.0,1.0,0.0
242,47.0,176.0,243.0,140.0,176.0,177.0,90.0,30.0,0.0
242,45.0,176.0,243.0,140.0,176.0,177.0,62.0,26.0,0.0
241,54.0,123.0,236.0,136.0,146.0,142.0,0.0,11.0,0.0
251,52.0,157.0,242.0,136.0,165.0,154.0,0.5,18.0,0.0
263,49.0,155.5,242.0,133.5,159.5,148.0,0.0,20.5,0.0
242,45.0,167.0,243.0,135.0,174.0,167.0,56.0,23.0,0.0
241,46.0,150.0,244.0,132.0,164.0,157.0,31.0,21.0,0.0
242,46.0,162.0,244.0,134.0,168.0,163.0,42.0,25.0,0.0
263,48.0,172.0,243.0,141.0,172.0,157.0,83.0,43.0,0.0
241,43.0,146.0,245.0,132.0,163.0,150.0,46.0,20.0,0.0
